,items
109292,312324,125465
109293,387552
109294,838983
109295,1308013
109296,168592
109297,193179
109298,1420770
109299,124204
109300,1427750
109301,1530271
109302,1962198
109303,193361
109304,172027
109305,130259
109306,1523882
109307,131117
109308,670966
109309,1840637
109310,1698815
109311,684381,962489,325844
109312,1057309
109313,1146825
109314,2916826
109315,1027436
109316,2685907
109317,1696364,442500,440058,1576857
109318,399913
109319,148089
109320,135750
109321,1309537
109322,124204
109323,646029
109324,1729496
109325,195124
109326,374312
109327,1566348
109328,1832871
109329,694477
109330,534314,1300249,809891
109331,132738
109332,168592
109333,1007691
109334,156607
109335,833666
109336,128730
109337,182578
109338,870184
109339,369203,435001
109340,514672,1058632
109341,2036336
109342,180014
109343,1459683
109344,365727
109345,144051
109346,160346
109347,1744232
109348,136860
109349,125564
109350,1669291
109351,1769937
109352,124204
109353,884056,385798
109354,1187659
109355,1448967
109356,1707266
109357,1463543
109358,168592
109359,227716
109360,147594
109361,1714731
109362,1036192,167112
109363,139086
109364,1420770
109365,1961311,1126394
109366,1912383,2310753
109367,2653183
109368,132738
109369,607186
109370,146684
109371,126335
109372,158028
109373,176025
109374,1911737
109375,132135
109376,125465
109377,123793
109378,200393
109379,541999
109380,1147534
109381,1146825
109382,145906
109383,157448
109384,136110
109385,131533,151551
109386,126335
109387,143094
109388,1741645
109389,1852099
109390,482993
109391,1530271
109392,1749759
109393,858828
109394,136860
109395,1016759
109396,832622,1325648
109397,132738
109398,183200
109399,128730
109400,132738
109401,1228651
109402,1661761
109403,1463543
109404,123373
109405,1225430
109406,130259
109407,1769705,255986
109408,263981
109409,861707,241461,234276
109410,152836
109411,172027
109412,1528722
109413,1766461
109414,970500
109415,145906
109416,1241917
109417,152836
109418,1580030
109419,269172
109420,1337205
109421,1832038
109422,658625
109423,2510283,1166222
109424,145906
109425,317029
109426,134393
109427,2125959
109428,1537102
109429,2517143
109430,2559060
109431,638318
109432,1030240
109433,933074
109434,1166927
109435,168592
109436,746029
109437,127865
109438,231418
109439,1774524
109440,242782
109441,231418,1514308
109442,2620667
109443,178058
109444,1501483
109445,123373
109446,2343054
109447,1379493
109448,126335,172914
109449,238402
109450,141761
109451,126335
109452,172027
109453,1484383
109454,1773356
109455,137585,1424454
109456,255986
109457,1000270,554095
109458,1747742
109459,1366699
109460,154002
109461,1424454
109462,168012
109463,1010926
109464,154652
109465,123793
109466,1099773
109467,1018841
109468,1238932
109469,123793
109470,153475
109471,1179273
109472,1584094
109473,1895348
109474,145906
109475,1698166
109476,139792
109477,137585,152836
109478,2382109
109479,1378631
109480,1247578
109481,1746190
109482,1213427
109483,800996
109484,125424
109485,149913
109486,1487216
109487,555063
109488,131698
109489,183945
109490,340686,183194
109491,241461
109492,1939556
109493,486350
109494,2173711
109495,244379
109496,477470
109497,1955352,1834416
109498,1610980
109499,1703776
109500,181737
109501,123793
109502,147594
109503,141761
109504,1064397
109505,1889597
109506,145906
109507,2588614,319191
109508,131117
109509,451860
109510,1460767,1700282
109511,132738
109512,254493
109513,2673874
109514,130259
109515,194182
109516,128959
109517,1981995,1404676,574286
109518,1547971
109519,1018136
109520,167112
109521,130259
109522,128959,1729232
109523,755371,1449758
109524,1674806,2073013
109525,2596674
109526,1213752
109527,815826
109528,686720
109529,1064397
109530,1309537
109531,1763704
109532,466944
109533,181453
109534,1996590
109535,166633
109536,1217094
109537,1745124
109538,172027
109539,137585
109540,226564
109541,1398523
109542,1749401
109543,920132
109544,145906
109545,1434600
109546,1409027
109547,145906
109548,147594
109549,188052,144714
109550,2812012,2151515
109551,141761
109552,152662
109553,517802
109554,484814
109555,1313746,1048184
109556,1973037
109557,2396750
109558,613085,595965,694477
109559,1431264
109560,948002
109561,340686
109562,152836
109563,1110122
109564,1220393
109565,1619658
109566,432275
109567,2916025
109568,1090219
109569,2310753
109570,2334570
109571,898283
109572,145906
109573,195613
109574,149913
109575,1449570
109576,153475
109577,1650899
109578,1080396
109579,1580655
109580,304354,802815
109581,174086
109582,1018841
109583,694477
109584,1210197,555308
109585,1057664
109586,925665,151551
109587,544045,1530271,683251,203856,527885,890105
109588,232082,1750582
109589,160612
109590,136860
109591,193179
109592,194182
109593,945880
109594,1018841
109595,801920
109596,174086
109597,2565135
109598,1515339
109599,618661,1203092
109600,805122
109601,1711225
109602,123793
109603,2420796
109604,2498084
109605,2904743
109606,2045492
109607,2369804
109608,2285240
109609,543189,393530,1480010
109610,2218157
109611,2411964
109612,709832
109613,268562
109614,1009845,1154504
109615,1397005
109616,127865
109617,132738
109618,147440
109619,1986986
109620,1834223
109621,1154164
109622,2654735
109623,1694131
109624,1523882
109625,147440
109626,2396750
109627,174258
109628,1889597
109629,174086,193179
109630,2571458,781281
109631,2456857,2429745
109632,2927762,1952622
109633,473854
109634,1661651
109635,1249033
109636,2810085
109637,174258
109638,183200
109639,374312
109640,450618
109641,1251617
109642,730008
109643,137585
109644,1278888
109645,154002
109646,2556160
109647,131533
109648,1626903
109649,1241917
109650,1842923
109651,1527946
109652,125465
109653,890105,974504
109654,443464
109655,2641483
109656,1880689
109657,1076484
109658,1308013
109659,1096999
109660,1844844
109661,1772362
109662,785603
109663,1723747
109664,134393
109665,1700282
109666,360837,1273149
109667,1911182
109668,145906
109669,276259
109670,2318793
109671,2646149
109672,1050242
109673,1618192
109674,1889597
109675,125424
109676,125564
109677,241759
109678,152836
109679,482477,833666
109680,1147823
109681,123793
109682,2198972
109683,2787694
109684,134849
109685,474493
109686,2960025,2902058,573147
109687,1821110
109688,585830
109689,126335
109690,1543130,781281
109691,951810
109692,1859039
109693,2478188,1375928,2228408,2429745,1971393,442500,1173025,2430068,1734300,2362525,2603666
109694,2816877,1650899
109695,246037
109696,1984705
109697,123793
109698,1567312
109699,1495368,1505204,368421
109700,886686
109701,1064359
109702,948002
109703,137585
109704,276763
109705,2073013,1851598,2752000
109706,124204
109707,137585
109708,1871370
109709,1776178
109710,1949394
109711,1295171
109712,126335
109713,288472
109714,367523
109715,1230882
109716,965888
109717,1007691
109718,1488836,1191107
109719,1578030,1037743
109720,1848844
109721,452942
109722,1323914
109723,686720
109724,160612
109725,197391,185182
109726,136860
109727,2686655,2255218,125424
109728,1973331
109729,132738
109730,2098200
109731,1251617
109732,2599464,279859
109733,2916826,265428
109734,1493246
109735,859692,2937389
109736,180014
109737,1989948
109738,132135
109739,155381
109740,2063202
109741,134015
109742,2432534
109743,2150854
109744,1414750
109745,862446
109746,126335
109747,495224
109748,363135,873547
109749,124553
109750,137585
109751,963476
109752,450618
109753,534612
109754,203856
109755,127495
109756,1731993
109757,1956527
109758,578153
109759,128959
109760,491342,2366355,1764436,2443818
109761,932347
109762,1763704
109763,1615177
109764,1905844
109765,321674
109766,2789528
109767,145906
109768,1722663
109769,615009,272842
109770,430708
109771,144051
109772,161541
109773,136110
109774,1006741
109775,1093026
109776,146684
109777,876938
109778,152836
109779,709832
109780,126335
109781,2598866,2185654
109782,1563416
109783,1730006
109784,432275
109785,1415952
109786,1970694
109787,125465
109788,387449
109789,138431
109790,640617
109791,1211562
109792,2444721
109793,443517,933691
109794,1567312
109795,708493
109796,1110928,682043
109797,339498
109798,1717957
109799,1877137
109800,420842
109801,1973664
109802,1063294
109803,2879483
109804,342311
109805,1692935
109806,144727
109807,866304
109808,154002
109809,782051
109810,125564
109811,1177997
109812,2051998
109813,1805488
109814,396894
109815,1361212
109816,299080
109817,1160869,646512
109818,914568,582430
109819,1712415
109820,456514
109821,1684459,2881601
109822,150752
109823,463678
109824,1076484
109825,2903209
109826,1617260
109827,533452
109828,1697200
109829,450618
109830,1566348
109831,131533
109832,144714
109833,2155094
109834,1766932,2900227
109835,1714731
109836,480832
109837,124204
109838,131533
109839,644425
109840,522755
109841,507732
109842,460573
109843,132738
109844,1260666
109845,396894
109846,130259
109847,927817
109848,1478427
109849,152836
109850,1920477
109851,1730006
109852,222467
109853,665360
109854,1211829
109855,237896
109856,1687082
109857,140321
109858,127865
109859,176490
109860,2660685
109861,2735011
109862,521203
109863,126335,130727,143094,174086
109864,1687082
109865,1017773
109866,963476
109867,217822
109868,527130
109869,1769705
109870,1064880
109871,396894
109872,1228651
109873,130727
109874,1325648
109875,733561
109876,956997
109877,123793
109878,468020
109879,222762
109880,1289744
109881,1144308,1750582
109882,2672907,875667
109883,1003622
109884,1695279
109885,182578
109886,123373
109887,1509299
109888,683251
109889,2047325
109890,1854583
109891,125465
109892,2360603
109893,576743
109894,1195998
109895,152998
109896,136110
109897,1545760
109898,1328587,1615177
109899,329769
109900,1729232
109901,136110
109902,255986
109903,126335
109904,156607
109905,1614071
109906,188052
109907,1515339
109908,472333,987569
109909,986324
109910,125424
109911,1146825
109912,1593041
109913,123793
109914,144051
109915,1949394,424962
109916,125564
109917,1076157
109918,1831674
109919,576000
109920,1783600,1976130
109921,1934214
109922,2468805
109923,1213427
109924,1848727
109925,859692
109926,404235
109927,1207456
109928,1905844
109929,1744232
109930,141548
109931,172027,231133
109932,153475
109933,203856
109934,1695279
109935,204063,151551
109936,255986
109937,859692,404345
109938,144714
109939,1220393
109940,921642
109941,1339601
109942,727382
109943,591853
109944,2476239
109945,147594
109946,624407
109947,137585
109948,1859039
109949,1692935
109950,126335
109951,126335
109952,174391
109953,1163310
109954,916639
109955,1211562
109956,2174400
109957,1327789
109958,1154732
109959,1669625
109960,1692935
109961,1295171
109962,152836
109963,277366
109964,176025
109965,136110,126335
109966,227716
109967,1019581
109968,1917842
109969,1135348,1425607
109970,138431
109971,139086
109972,765473
109973,1247578
109974,132738,130259
109975,756020
109976,849703
109977,154002
109978,123793
109979,181161
109980,145906
109981,1625843
109982,1859039
109983,126335
109984,1897655
109985,416213
109986,1687082
109987,1523882
109988,1661761
109989,374312
109990,240137
109991,958423
109992,374312
109993,1662059,194182
109994,1621646
109995,1831026
109996,135750
109997,1878529
109998,532135
109999,1596301,221704,360075,1848727
110000,283978
110001,443464
110002,1793377
110003,466603
110004,255986
110005,1213752
110006,139086
110007,431702,673166
110008,147594
110009,1390469
110010,1680252
110011,2286628
110012,1260666
110013,509406
110014,2793818
110015,558669,2456857,2429745
110016,2202458,2298403,1307048
110017,123793
110018,2696735
110019,208647,1113191,178527,858304
110020,1247578,2846069
110021,1465348,1600987,149459,1492185
110022,2150854
110023,1112955
110024,2758251,1967750,2606386,175496,2107392,2151515,1783600
110025,2863546
110026,193361
110027,2261828,2044701
110028,2885734
110029,182915
110030,840165
110031,123793
110032,795320
110033,188052
110034,453349
110035,1496586
110036,141761
110037,157448
110038,176490
110039,334588
110040,124553
110041,2466737
110042,1016759
110043,174086
110044,1695279
110045,1226293
110046,153475
110047,1484383
110048,2673990
110049,820057
110050,130727
110051,644425
110052,166633
110053,1525577,657712
110054,123793
110055,756020
110056,123793
110057,1706040
110058,1000270
110059,709832
110060,166633
110061,1832871
110062,690873
110063,1793868
110064,1979624
110065,1880294
110066,765872
110067,1567172,1166927
110068,1744232
110069,1730006
110070,1229740
110071,148690
110072,1044125
110073,168592
110074,162634
110075,822724,147594
110076,544045,2859339
110077,1744232
110078,903091
110079,1242074
110080,174086
110081,1687082
110082,242661
110083,1844844
110084,1179273
110085,1009845
110086,1726201
110087,1763704,1529320
110088,1408079
110089,1213427,1663870,296430
110090,1322682,1076484
110091,2290159
110092,1175903
110093,531077
110094,2339359
110095,1697200
110096,184374
110097,1769937
110098,156607
110099,183945
110100,141548
110101,1187659
110102,1570915,1671465
110103,1149283
110104,140321
110105,1076484
110106,172027
110107,2563646
110108,130727
110109,2337876
110110,1626903
110111,937638
110112,468020
110113,676280,1190171
110114,1840637
110115,1693615,1274956
110116,1598777
110117,499195
110118,1679360,2160087
110119,1394843
110120,1112955,622527
110121,1396660,1314014
110122,2508510,1914359
110123,842895,1284660,2053531
110124,2856766
110125,181737
110126,1484383
110127,1826136
110128,1773535
110129,887695
110130,142179
110131,963476
110132,657626
110133,2629462
110134,2859490
110135,207710
110136,1206618,435001
110137,591853,773361,1054480
110138,293358
110139,530513,901631
110140,1499974
110141,2565135
110142,145906
110143,2887761,2900227
110144,166633
110145,1667586
110146,615009
110147,127865
110148,174086
110149,265806
110150,1940255
110151,1812370
110152,137585
110153,1501987
110154,2752000
110155,155735
110156,227716
110157,1636573
110158,947584
110159,136110
110160,123373
110161,2301668
110162,248116
110163,1484383
110164,124553
110165,532135
110166,2673874
